time,Frame,A1: Press.(PSIG),A2: Press.(PSIG),A3: Press.(PSIG),A4: Press.(PSIG),A5: Press.(PSIG),B1: Press.(PSIG),B2: Press.(PSIG),B3: Press.(PSIG),B4: Press.(PSIG),B5: Press.(PSIG),C1: Press.(PSIG),C2: Press.(PSIG),C3: Press.(PSIG),C4: Press.(PSIG),C5: Press.(PSIG),D1: Press.(PSIG),D2: Press.(PSIG),D3: Press.(PSIG),D4: Press.(PSIG),D5: Press.(PSIG),E1: Press.(PSIG),E2: Press.(PSIG),E3: Press.(PSIG),E4: Press.(PSIG),E5: Press.(PSIG),Chamber Press(Torr),High Acc. Transducer (PSIG),RF-Tank(V),A1: Temp.(C),A2: Temp.(C),A3: Temp.(C),A4: Temp.(C),A5: Temp.(C),B1: Temp.(C),B2: Temp.(C),B3: Temp.(C),B4: Temp.(C),B5: Temp.(C),C1: Temp.(C),C2: Temp.(C),C3: Temp.(C),C4: Temp.(C),C5: Temp.(C),D1: Temp.(C),D2: Temp.(C),D3: Temp.(C),D4: Temp.(C),D5: Temp.(C),E1: Temp.(C),E2: Temp.(C),E3: Temp.(C),E4: Temp.(C),E5: Temp.(C),Thermocouple1,Thermocouple2,Thermocouple3,Thermocouple4,Thermocouple5,Temp Setpoint,Press Setpoint
1755538444166,0,1.2260418115234373,11.112554931640625,4.451160284423828,4.522693243408203,4.811124499511719,4.377831555175781,5.297795770263671,5.299839715576172,4.872182257080079,3.966532958984375,4.246532958984375,4.809328729248047,4.950102526855469,4.310386486816406,4.461635485839844,6.547794946289063,5.930080554199218,7.197738012695312,-1.236395471191406,7.122613513183594,2.989102526855469,5.357057757568359,8.043329553222657,8.232634661865234,5.430386486816406,0.14785182495117188,0.11527984954833985,37.636131469726564,639.6978100585937,642.5759124755859,635.6510949707031,616.397080078125,591.1248175048828,637.7547448730469,642.2240875244141,638.2051098632812,617.1503649902344,584.1970800781249,643.7240875244141,647.1452551269531,640.8985400390625,625.3255474853515,603.1525549316407,641.8240875244142,650.6218975830078,646.4467150878907,628.0489050292969,597.6532849121094,636.0518249511719,644.3233575439453,640.8503649902344,629.8481750488281,608.8737225341797,24.41,53.26,24.44,24.5,463.6,820.4,0.0
1755538444366,1,4.244489013671875,10.19897802734375,5.927532958984375,5.297795770263671,2.076792925415039,6.35494224243164,5.219875500488281,2.989102526855469,6.205737188720703,3.821671270751953,2.780536215820313,3.682445068359375,3.262715216064453,5.304431256103515,3.5332400146484373,9.853080554199218,3.6901244995117186,4.095283959960938,5.093168444824219,5.224467041015625,1.371204229736328,7.477738012695313,2.698875500488281,11.03489013671875,6.841613513183594,0.14541240966796876,-0.45584617309570297,37.04094897460938,640.3021899414063,642.3489050292969,635.5474450683594,617.872992553711,590.8773724365235,636.1970800781249,642.6,636.5218975830078,617.1489050292969,585.6481750488281,643.827007446289,649.2737225341797,641.2021899414062,625.3481750488281,602.2737225341797,642.2,651.627007446289,647.6759124755858,628.7233575439453,596.2751824951172,635.1014599609375,644.6525549316407,641.1467150878907,630.6496350097656,608.8788323974609,24.41,53.26,24.44,24.5,463.6,820.4,0.0
1755538444566,2,4.8026932434082035,10.481021972656249,5.156773797607422,4.1770439453125,1.716778345336914,2.843489013671875,7.2590439453124995,1.4406932434082032,5.721613513183594,5.504467041015626,0.8783485681152343,4.874226202392578,4.03397802734375,2.003489013671875,7.960817742919922,7.543635485839844,1.9294084594726562,8.723897473144532,1.3081025268554687,6.760101702880859,3.5350357849121097,2.91502197265625,6.2677949462890625,12.584087890625,4.248328729248047,0.14275693298339845,-2.1395481811523434,36.77905102539062,639.3751824951172,642.7007299804687,636.327007446289,618.3525549316406,590.0489050292969,637.5985400390625,642.4262774658204,638.0978100585937,617.5007299804688,585.9284674072265,643.1489050292969,649.3284674072265,640.4240875244141,625.9759124755859,602.6510949707031,642.1255474853516,650.5518249511719,647.4240875244141,629.127007446289,596.3489050292969,634.5248175048828,643.8233575439453,642.102919921875,630.7007299804687,607.7963500976562,24.41,53.25751824951172,24.47474450683594,24.527299255371094,463.6,820.4,0.0
1755538444766,3,6.064715216064453,9.642569567871094,5.013204229736329,4.099875500488281,3.898839715576172,3.679897473144531,6.069306756591796,2.1463067565917973,4.5883425415039065,5.440861688232422,3.678101702880859,5.156773797607422,4.385510986328125,3.1873425415039063,5.932124499511719,5.572160284423828,4.6580797302246095,9.57692026977539,-0.03183971557617186,8.525409283447265,5.937759985351563,3.2588755004882812,8.947183081054687,11.1779560546875,3.8865687438964844,0.15106861267089844,1.640394354248047,37.140218994140625,639.4240875244141,642.4,635.6985400390624,617.4240875244141,590.6737225341797,637.7284674072266,641.9,638.8262774658203,617.2496350097656,584.9218975830079,643.6496350097656,647.8255474853515,640.8248175048827,625.6248175048828,602.4978100585938,641.7759124755859,650.072992553711,647.6262774658203,628.4489050292968,596.8,634.7240875244141,644.2766424560547,640.5277374267578,630.6233575439453,609.0270074462891,24.41,53.25,24.58,24.61,463.6,820.4,0.0
1755538444966,4,6.1405915405273435,9.28185352783203,5.71702197265625,6.417,2.35297802734375,5.645489013671875,5.363693243408203,1.162489013671875,7.2590439453124995,3.6129560546875,5.304431256103515,5.152430432128907,3.827306756591797,5.440861688232422,4.101671270751953,6.700839715576172,7.609284783935546,6.834182257080078,1.8617152160644532,6.062671270751953,0.8844336889648438,5.993182257080078,6.410364514160156,11.046657458496094,7.535204229736328,0.1519131396484375,-0.31190464477539065,37.04503649902344,639.7007299804687,642.5240875244141,636.1759124755858,617.4525549316406,591.4729925537109,636.6226275634765,642.3715325927734,638.0766424560546,617.2510949707031,586.1007299804688,643.4773724365234,647.6496350097656,640.8255474853515,625.3029199218751,603.2014599609375,641.7226275634765,650.8751824951172,646.9262774658204,629.0240875244141,596.9737225341796,634.8766424560547,643.8481750488281,639.8467150878906,631.1759124755858,608.4729925537109,24.41,53.25,24.58,24.61,463.6,820.4,0.0
1755538445166,5,4.037817742919922,11.25512449951172,6.1998535278320315,5.512898297119141,2.9827152160644532,5.577795770263672,5.443409283447266,1.512226202392578,6.069306756591796,5.011408459472657,2.837853527832031,5.999569567871093,3.0522042297363283,2.987306756591797,5.367284783935546,6.1980577575683595,5.655716040039063,8.723897473144532,2.007279094238281,6.841613513183594,1.9214282983398436,6.770328729248047,8.79902197265625,9.279809582519531,6.848248999023437,0.14503576721191405,-2.135016484375,37.33525531005859,639.2262774658203,642.8503649902344,635.9489050292968,616.6978100585937,592.0518249511719,637.4014599609375,643.1795623779296,637.6233575439453,616.8496350097656,585.4773724365234,642.8474450683593,647.9737225341796,640.4014599609375,624.2489050292969,602.5255474853516,642.7496350097656,650.8992700195312,646.672992553711,629.6978100585937,597.6985400390624,634.3985400390625,644.6992700195312,641.1751824951173,630.5021899414062,609.3992700195312,24.407518249511718,53.23510949707031,24.54525549316406,24.56781024169922,463.6,820.4,0.0
1755538445366,6,2.63502197265625,9.424919445800782,7.755942242431641,3.7475907165527342,3.8929560546875,4.387554931640625,3.0501602844238285,2.698875500488281,5.2939560546875,6.210080554199219,5.576,4.735,3.547306756591797,2.698875500488281,4.387554931640625,9.848737188720703,1.7922262023925781,9.229227026367187,2.1320896496582034,4.9437152160644535,6.629306756591797,5.365489013671875,6.5005309381103515,13.693868164062499,2.631182257080078,0.13891240966796875,0.7646975390625,38.011824951171874,638.7992700195313,642.6503649902344,636.2510949707031,617.6248175048828,591.3248175048827,636.7255474853515,641.3992700195312,638.4240875244141,616.7021899414062,584.7978100585938,643.8007299804688,648.5248175048828,640.2963500976562,624.7744525146485,602.2503649902344,642.7510949707031,651.3737225341797,647.2021899414062,630.202919921875,598.2751824951172,635.0248175048828,644.8014599609376,641.0503649902344,629.7240875244141,609.6751824951173,24.4,53.19,24.44,24.44,463.6,820.4,0.0
1755538445566,7,2.283489013671875,10.413080554199219,4.592182257080078,6.001613513183594,4.665510986328125,4.030138311767578,4.874226202392578,4.042409283447266,5.927532958984375,4.59602197265625,4.950102526855469,5.082693243408204,3.2588755004882812,4.807284783935547,3.960649298095703,9.781547595214844,2.214,5.989342541503906,4.612884484863281,5.367284783935546,5.645489013671875,5.089328729248047,2.342675818481445,14.899708740234374,3.1996135131835937,0.13692700561523438,3.944086700439453,37.30963500976562,639.2240875244141,642.1525549316407,636.0978100585937,617.7,591.3007299804688,636.7481750488281,641.7992700195313,638.7503649902344,615.8992700195312,585.178832397461,643.4007299804688,649.1211676025391,641.5021899414062,625.272992553711,602.3233575439453,642.4489050292968,651.7014599609375,646.5233575439453,629.272992553711,597.7284674072266,634.827007446289,643.951824951172,640.8255474853515,630.3233575439453,609.3021899414063,24.4,53.19,24.44,24.44,463.6,820.4,0.0
1755538445766,8,3.4675907165527344,8.729532958984375,5.438817742919921,4.451160284423828,3.7596135131835937,6.066510986328125,5.921897473144531,1.162489013671875,4.878817742919922,4.731408459472656,2.6368177429199218,5.301635485839844,5.437021972656249,3.8967957702636715,6.064715216064453,9.424919445800782,2.0052847839355468,8.520817742919922,-1.4364312561035157,4.665510986328125,5.5083067565917965,4.101671270751953,5.794942242431641,11.316934082031251,1.5796712707519531,0.14431532958984375,6.294067126464844,37.308613220214845,639.5255474853516,641.3978100585938,636.9255474853516,617.7496350097656,590.8510949707031,637.4751824951172,642.1,638.7240875244141,616.3985400390625,583.4759124755859,643.2489050292969,650.2284674072266,640.8481750488281,625.7773724365235,602.9503649902343,642.6518249511719,651.2489050292969,646.951824951172,630.1496350097656,596.3248175048827,634.2233575439453,643.3985400390625,640.7489050292969,630.8510949707031,608.797080078125,24.40248175048828,53.18503649902344,24.430072998046874,24.462335754394534,463.6,820.4,0.0
1755538445966,9,5.860591540527343,9.001853527832031,4.453204229736328,6.275226202392578,1.722737188720703,4.882657458496094,7.261591540527343,2.7637729736328125,3.615,6.277773797607422,1.9988974731445313,2.287303911743164,4.807284783935547,3.332204229736328,5.4452050537109375,11.7338681640625,1.512226202392578,6.909306756591796,2.976831555175781,3.898839715576172,3.968328729248047,5.158817742919922,3.117853527832031,12.58,3.401693243408203,0.1407547430419922,-1.4793899359130858,36.96167877197266,639.3496350097656,642.3992700195312,636.3525549316406,617.6518249511719,590.5489050292969,637.3751824951172,642.1744525146485,638.6781024169921,616.8262774658203,583.2240875244141,643.7744525146485,648.6262774658203,641.4014599609375,625.072992553711,602.9489050292968,641.627007446289,651.4766424560547,646.3985400390625,629.7788323974609,596.3751824951172,634.9496350097656,643.8510949707031,641.4481750488281,630.2014599609375,609.4291973876954,24.41,53.17,24.4,24.53,463.6,820.4,0.0
