time,Frame,A1: Press.(PSIG),A2: Press.(PSIG),A3: Press.(PSIG),A4: Press.(PSIG),A5: Press.(PSIG),B1: Press.(PSIG),B2: Press.(PSIG),B3: Press.(PSIG),B4: Press.(PSIG),B5: Press.(PSIG),C1: Press.(PSIG),C2: Press.(PSIG),C3: Press.(PSIG),C4: Press.(PSIG),C5: Press.(PSIG),D1: Press.(PSIG),D2: Press.(PSIG),D3: Press.(PSIG),D4: Press.(PSIG),D5: Press.(PSIG),E1: Press.(PSIG),E2: Press.(PSIG),E3: Press.(PSIG),E4: Press.(PSIG),E5: Press.(PSIG),Chamber Press(Torr),High Acc. Transducer (PSIG),RF-Tank(V),A1: Temp.(C),A2: Temp.(C),A3: Temp.(C),A4: Temp.(C),A5: Temp.(C),B1: Temp.(C),B2: Temp.(C),B3: Temp.(C),B4: Temp.(C),B5: Temp.(C),C1: Temp.(C),C2: Temp.(C),C3: Temp.(C),C4: Temp.(C),C5: Temp.(C),D1: Temp.(C),D2: Temp.(C),D3: Temp.(C),D4: Temp.(C),D5: Temp.(C),E1: Temp.(C),E2: Temp.(C),E3: Temp.(C),E4: Temp.(C),E5: Temp.(C),Thermocouple1,Thermocouple2,Thermocouple3,Thermocouple4,Thermocouple5,Temp Setpoint,Press Setpoint
1755562513666,0,5.217639783935547,10.086089013671875,6.76102921508789,5.400449229736329,5.856,7.791817811279296,5.381432541503906,3.6600125268554686,8.045728797607422,3.517716270751953,5.848834499511719,5.191550770263672,1.5035382434082032,7.048194715576171,0.7677129331054687,8.111237825927734,3.757314891113281,8.8336439453125,3.301708215820313,5.34817802734375,4.663898459472656,3.262898459472656,10.138267041015625,8.098,7.4326439453125,0.11472178027343749,6.486989100463867,47.668189941406254,770.4372700195312,778.846587524414,763.7813649902344,739.6906824951172,706.4975074462891,712.7906824951172,749.6627299804688,756.4118100585937,730.2720474853515,651.155905029297,756.7093175048828,784.1720474853516,748.2347774658202,706.8813649902344,644.9,750.1118100585937,756.7906824951172,763.5024925537109,737.202492553711,720.8552523193359,777.9211275634765,782.7347774658202,774.7279525146485,754.3906824951172,726.2583975830079,27.09,68.15093175048828,27.065590502929687,27.100249255371093,550.3,961.7,0.0
1755562513867,1,4.069937823486328,9.899783081054688,2.4840747985839844,6.279456756591797,6.021032257080078,7.78469564819336,8.41541421508789,2.0057381896972655,7.096881256103515,5.158456756591797,3.054,4.092532958984375,2.939032257080078,5.153543243408203,3.274108459472656,13.177512390136718,0.462363623046875,7.075266485595702,1.2429309875488281,5.5259354858398435,6.256881256103515,5.516010284423828,10.129718566894532,8.510531555175781,6.306945770263671,0.11962328491210938,-0.3805204193115234,46.70370056152343,770.8098175048827,779.2116424560546,763.7079925537109,739.6098175048828,705.4410949707031,712.7,749.3392700195312,757.3331024169922,730.0294525146485,651.7785400390626,756.692007446289,783.9098175048828,747.6785400390626,706.7490875244141,644.8214599609374,750.9840148925782,756.5625549316406,764.5785400390625,738.2196350097656,717.6374450683594,779.1785400390626,782.1294525146485,775.0883575439453,754.2803649902344,727.7214599609374,27.09,68.16,27.12,27.2,550.3,961.7,0.0
1755562514066,2,0.6371746896972657,6.325974946289063,7.223745485839844,5.329254514160156,7.3542837292480465,9.798830338134765,4.1370597985839845,7.217486810302734,3.367347689208984,4.077716270751953,2.9496439453125,3.491627257080078,4.5333602160644535,6.234190554199219,4.982745485839844,8.691254514160157,6.649414484863281,0.983595528076172,9.661126594238281,2.7811655004882816,2.8144200146484373,7.249834499511719,3.602241987304687,12.039016688232422,5.217639783935547,0.117552759765625,1.3860303552246094,47.74775670166016,770.8254599609375,778.5211275634765,764.7093175048828,739.5975074462891,704.9745400390625,712.6627299804688,749.6347774658203,755.8372700195312,730.4583975830078,652.5931750488281,755.7279525146485,784.0093175048828,748.5118100585937,707.1720474853516,644.1093175048828,749.0652225341797,755.3745400390625,765.2906824951172,738.3720474853516,718.9186350097656,779.853412475586,782.2509199218749,775.7695549316406,754.1,727.046587524414,27.09,68.16,27.12,27.2,550.3,961.7,0.0
1755562514266,3,2.1751529736328123,11.108712109375,4.279449229736328,8.038563297119142,5.602089013671875,7.779059798583984,8.408756065917968,1.8167927575683593,6.260279567871094,5.6471947155761715,2.247254514160156,4.911550770263672,5.087101540527344,4.3506439453125,2.351703743896484,10.747965255126953,-1.1535925122070312,7.86301252685547,2.7146564721679685,5.9153435278320305,7.822611147216796,4.689987473144531,8.520296256103515,9.525089013671876,4.3506439453125,0.1131347774658203,-1.0650191821289061,46.95994655761719,770.146587524414,779.6068249511719,764.7906824951172,738.6279525146484,705.7652225341798,712.4118100585937,749.046587524414,756.2093175048828,731.8881899414063,653.3416024169921,756.0931750488281,784.0906824951172,749.4695549316407,706.853412475586,644.3583975830079,749.6627299804688,756.0254599609375,765.2186350097656,738.1279525146484,719.2490800781251,779.4186350097656,780.9211275634765,774.6397625732421,754.146587524414,727.5745400390625,27.09093175048828,68.16838575439454,27.142362011718753,27.216771508789062,550.3,961.7,0.0
1755562514465,4,6.614679157556152,13.065932958984376,5.271310986328126,4.68562197265625,5.80662197265625,12.56364366088867,0.6563508784179688,5.889021688232422,4.710310986328126,3.66437802734375,5.370067041015625,3.771466756591797,3.202222257080078,3.38437802734375,6.244000554199219,1.3894445141601564,6.606400269775391,5.798377473144531,-0.43977774291992183,9.292243391113281,-0.1595953779296875,7.100533243408203,4.380932958984375,9.877844229736327,3.5819783117675783,0.11190040966796876,5.025976889648438,47.93917969970703,770.5647299804688,778.6823649902344,764.655912475586,738.9969925537109,706.3382774658203,713.403007446289,749.5,756.4058100585937,730.7382774658203,651.8881750488281,757.0,783.9823649902344,748.2881750488282,706.4969925537109,645.8823649902344,749.3,755.3793575439453,765.3647299804687,738.4264525146484,720.6030074462891,779.5206424560547,782.1176350097656,775.9382774658203,754.5382774658203,728.1412849121093,27.1,68.25,27.36,27.38,550.3,961.7,0.0
1755562514667,5,0.1374242205810547,11.860175781250001,4.905847595214844,4.175,5.241021972656251,9.774086486816406,1.6588742431640624,3.335,4.785064514160156,3.8999135131835936,6.191174377441406,2.43902197265625,4.955108459472656,4.0049560546875,4.124935485839844,5.170303405761719,2.60906591796875,8.04302197265625,1.3680864868164062,9.674761108398439,1.42797802734375,8.54293408203125,3.504847595214844,10.624913513183595,6.466260864257812,0.10581781005859375,-2.2955275451660158,47.123700561523435,770.357080078125,778.4410949707031,764.1214599609375,739.8232849121093,705.7,712.4981750488281,749.3036499023438,757.0091247558594,730.2963500976563,652.8196350097655,756.842919921875,783.8785400390625,748.8662048339844,707.2840148925782,645.6410949707032,749.3981750488281,756.0625549316406,764.8625549316406,738.7196350097656,719.5214599609375,778.5232849121094,782.3785400390625,775.2410949707031,753.9,726.18583984375,27.1,68.25,27.36,27.38,550.3,961.7,0.0
1755562514773,6,0.6333395740966796,9.916187595214843,4.526906202392579,4.677830716552735,5.016,10.792332958984375,1.3587856496582031,2.7962546347656247,6.100110986328125,2.70222197265625,6.057853513183594,2.28577802734375,5.460964499511719,4.92194170288086,2.3789901345214846,8.421257473144532,2.041667041015625,7.88977802734375,2.6376842297363283,8.277573243408204,1.9403684594726562,8.75118647216797,3.9159772033691405,8.744818012695314,7.9256670410156245,0.10704341528320313,-0.34073588024902346,47.48388044433594,770.9230949707031,778.3281750488281,763.864087524414,739.0743649902344,705.4821024169922,712.7077374267578,748.5512700195312,755.1666275634766,731.0102774658203,652.8487299804688,756.1487299804688,784.135912475586,747.564087524414,706.5025400390625,645.6435325927735,749.8384525146485,755.5512700195312,764.4666275634765,738.7230949707031,719.3025400390626,778.0307150878906,782.6871824951172,775.0512700195312,753.964087524414,725.1307150878906,27.1,68.25384525146484,27.345900744628906,27.364618994140624,550.3,961.7,0.0
1755562514966,7,-0.3008344995117187,9.146898459472657,4.807101540527344,7.941372742919922,4.911550770263672,10.21653408203125,6.820372742919922,-0.45047762109374995,5.568834499511719,2.5011655004882813,3.8760764868164066,2.826271202392578,3.0611655004882814,7.549758012695313,0.057707081542968726,10.019486810302734,2.852360216064453,8.378,3.066758012695313,9.499,3.738372742919922,5.602089013671875,9.439563297119141,4.2937802307128905,8.005308782958984,0.11140118713378906,2.287945716552734,46.539382775878906,770.4838575439453,779.1254599609375,764.2813649902344,738.9838575439453,704.2236201171875,711.549080078125,748.9838575439453,756.2720474853515,730.4559050292969,652.5652225341797,755.8652225341797,783.6720474853516,747.9627299804688,707.1627299804688,646.945934814453,750.0906824951172,755.8347774658203,765.5813649902344,738.2186350097656,720.0,779.5347774658203,782.6093175048828,775.5211275634765,754.3906824951172,726.755905029297,27.1,68.28,27.25,27.26,550.3,961.7,0.0
1755562515166,8,2.54617802734375,10.631758012695313,3.270063959960938,6.260279567871094,4.33879275756836,11.557283729248047,5.087101540527344,4.032703743896485,2.878449229736328,5.296,6.182012526855469,3.4393560546875,5.6211057019042965,2.5272545141601563,3.797716270751953,4.514436702880859,3.8760764868164066,7.69921976928711,-1.3030542687988282,9.002936040039064,2.318449229736328,5.960449229736328,5.770567458496094,11.05653408203125,1.9924367028808594,0.10568083056640624,-7.904987244873047,47.01440949707032,771.1602374267578,778.5024925537109,764.2397625732422,739.6695549316406,706.2509199218749,712.9161424560547,749.8,755.9627299804688,730.9906824951172,653.2186350097656,756.3229674072265,783.4279525146484,747.6279525146484,706.8093175048828,643.6304450683593,749.9813649902344,755.246587524414,765.2881899414062,738.4186350097656,720.046587524414,778.8627299804688,782.746587524414,776.5322849121094,754.2254599609374,727.2627299804687,27.1,68.28,27.25,27.26,550.3,961.7,0.0
1755562515366,9,3.445614730224609,5.504805284423829,7.784652310791016,4.865538243408204,8.396923513183593,9.726728797607421,3.367347689208984,8.411254514160158,3.895,5.530987473144531,3.5556192021484376,4.5333602160644535,3.6482545141601563,5.0538833646362304,5.706538243408203,7.739639783935546,6.208101540527344,1.3801655004882811,7.941372742919922,3.8095301884765624,3.517716270751953,6.637656472167969,2.187910986328125,13.04960224609375,5.061012526855469,0.11604160241699218,2.3829989453125,46.96931750488282,769.8838575439453,779.3788724365235,765.3950148925782,738.4372700195312,704.8559050292969,712.0627299804688,749.7813649902344,755.646587524414,730.8627299804688,653.2322849121093,754.7211275634766,783.7838575439454,747.9093175048828,706.8720474853516,644.8347774658203,749.8559050292969,755.7186350097656,764.3863500976563,738.5906824951172,720.3602374267579,778.5838575439453,783.1161424560547,774.9186350097656,753.4720474853516,726.946587524414,27.100931750488282,68.28745400390625,27.24813649902344,27.25906824951172,550.3,961.7,0.0
