time,Frame,A1: Press.(PSIG),A2: Press.(PSIG),A3: Press.(PSIG),A4: Press.(PSIG),A5: Press.(PSIG),B1: Press.(PSIG),B2: Press.(PSIG),B3: Press.(PSIG),B4: Press.(PSIG),B5: Press.(PSIG),C1: Press.(PSIG),C2: Press.(PSIG),C3: Press.(PSIG),C4: Press.(PSIG),C5: Press.(PSIG),D1: Press.(PSIG),D2: Press.(PSIG),D3: Press.(PSIG),D4: Press.(PSIG),D5: Press.(PSIG),E1: Press.(PSIG),E2: Press.(PSIG),E3: Press.(PSIG),E4: Press.(PSIG),E5: Press.(PSIG),Chamber Press(Torr),High Acc. Transducer (PSIG),RF-Tank(V),A1: Temp.(C),A2: Temp.(C),A3: Temp.(C),A4: Temp.(C),A5: Temp.(C),B1: Temp.(C),B2: Temp.(C),B3: Temp.(C),B4: Temp.(C),B5: Temp.(C),C1: Temp.(C),C2: Temp.(C),C3: Temp.(C),C4: Temp.(C),C5: Temp.(C),D1: Temp.(C),D2: Temp.(C),D3: Temp.(C),D4: Temp.(C),D5: Temp.(C),E1: Temp.(C),E2: Temp.(C),E3: Temp.(C),E4: Temp.(C),E5: Temp.(C),Thermocouple1,Thermocouple2,Thermocouple3,Thermocouple4,Thermocouple5,Temp Setpoint,Press Setpoint
1755539848666,0,2.774,10.62,3.054,5.296,9.779,-0.02761,8.098,5.296,10.62,14.82,3.615,2.214,5.856,3.895,5.576,8.098,-0.02761,3.615,12.86,7.818,5.016,4.735,12.86,19.87,6.697,0.1312,-7.273,37.51,649.1,650.1,642.8,623.7,597.7,644.5,651.1,645.0,625.8,593.4,627.1,640.4,612.9,629.9,606.1,650.4,665.0,655.3,637.8,605.7,647.5,652.7,650.9,636.2,615.6,24.78,54.12,25.27,25.31,466.6,820.4,0.0
1755539848867,1,6.264631702880859,7.397657310791016,5.470517473144531,5.564289013671875,6.557615485839843,5.073340271691895,6.218060554199219,2.3429044995117185,14.37604619140625,12.13710986328125,3.0774637976074217,5.167095500488282,3.4404407019042966,5.773981270751953,9.334920716552734,5.144904499511719,3.462648014611817,5.225692257080079,9.370326472167969,8.891156054687501,4.210174783935547,6.614939445800782,13.933156054687501,21.74802309570312,6.428710986328125,0.13455361267089844,-1.442504827880859,36.72429645996093,648.1418249511719,651.0581750488282,643.4707225341797,623.220912475586,596.8376424560546,645.0749050292969,651.8665400390624,644.6167299804688,624.9376424560546,593.4,627.8665400390624,640.4,613.5707225341797,630.0916350097657,605.620912475586,650.4,665.8623575439453,655.4916350097657,636.4585549316406,605.1250949707031,650.1828901367187,651.7418249511719,649.1752849121094,636.0083649902343,615.8874525146484,24.78,54.11041824951172,25.33707225341797,25.38665400390625,466.6,820.4,0.0
1755539849066,2,4.546870554199218,6.72322197265625,5.842889013671875,3.4399347155761717,8.019287257080078,4.761268797607422,7.204509229736328,4.6169542980957035,14.00622197265625,13.354445068359375,3.054,3.960601756591797,3.86877802734375,2.9183144995117187,8.697379783935546,2.878981540527344,3.348110986328125,6.898287257080079,9.752731202392578,10.808129445800782,5.510398243408202,3.759314499511719,14.780667041015626,21.296221972656248,5.882268797607422,0.14032373278808594,1.8507220556640624,37.59551629638672,649.0531750488282,650.1468249511719,643.1187299804687,624.9157150878906,597.8484925537109,644.7187299804688,650.4702374267578,645.648492553711,625.8531750488281,591.874919921875,627.1374599609376,640.0187299804687,613.123412475586,630.1,606.4578575439454,651.5438100585937,665.7093649902345,655.8812700195313,636.0187299804687,605.5765875244141,647.9170623779296,653.4157150878906,651.5782551269532,635.9046824951172,614.9468249511718,24.78,54.11,25.34,25.39,466.6,820.4,0.0
1755539849265,3,5.517904229736327,5.368606756591797,7.716319445800781,5.194371270751954,5.972191540527343,5.797904229736328,7.788926202392577,2.344650701904297,14.245489013671875,12.623532958984375,3.8514152160644533,4.42597802734375,3.0975847839355466,2.774,6.798628729248047,7.822083959960938,4.3969560546875,6.179584783935547,12.700327325439453,7.9777244995117185,4.778584783935547,4.6769560546875,9.24283436279297,22.597445068359377,6.387926202392578,0.13794510986328126,-7.342368756103515,36.91938696289063,649.2896350097656,651.617080078125,642.7207299804688,623.7673724365235,596.6673724365235,644.0362774658203,651.1585400390626,644.182919921875,625.2362774658203,593.8859851074219,627.6689050292969,639.4310949707032,613.2896350097656,630.7637225341797,605.7414599609375,651.6,665.3207299804687,657.0378100585938,637.8963500976563,605.2207299804688,648.4637225341797,654.6378100585938,650.4673724365234,635.8051824951172,615.6585400390626,24.78,54.11,25.34,25.39,466.6,820.4,0.0
1755539849466,4,1.8366942834472657,8.233685500488281,6.214759567871094,7.165176270751953,7.993018459472657,2.3845364721679685,5.947870554199218,5.1516855004882816,11.857998876953125,13.647556054687499,4.963509229736328,3.1196017565917966,3.5887312023925784,4.109398243408203,4.026203513183594,4.09180526977539,6.858907473144532,5.60222197265625,10.724887890624998,11.82324155517578,3.400554931640625,3.6674439453125003,15.879020705566406,18.390244030761718,6.683889013671875,0.14208928771972656,0.9857922277832027,37.899897302246096,648.6327774658204,650.6515074462891,642.4140474853515,623.7,597.4578575439454,642.951507446289,650.9140474853515,643.9093649902344,625.0093649902344,593.8093649902344,627.6046824951172,639.876587524414,612.7280949707032,630.5140474853515,604.8421424560546,651.123412475586,664.6327774658204,655.6702374267578,636.951507446289,605.8672225341796,647.7374599609376,654.6046824951172,650.4953175048828,636.5625400390625,614.4608724365235,24.78,54.11953175048828,25.368595251464846,25.323277746582033,466.6,820.4,0.0
1755539849667,5,3.801228459472656,5.156615485839843,7.210114229736328,5.646307742919921,8.902867041015625,5.167095500488282,6.124289013671875,6.100867041015625,12.008289013671874,11.285398876953124,5.016,3.5915362023925783,3.346710986328125,3.906710986328125,5.505692257080078,2.2843077429199217,5.366307742919922,6.11257802734375,11.424867041015625,10.41026591796875,4.676445068359375,6.030559298095703,11.92737578125,19.531026818847657,7.5018670410156245,0.1413418249511719,-0.5232748165283201,37.988327001953124,648.9832700195312,650.3125474853515,643.1665400390625,623.1250949707031,597.5958175048828,644.9121676025391,651.7623575439453,645.3372625732421,624.7125474853516,592.1711024169922,627.6958175048828,640.0916350097657,613.0832700195313,630.5,603.1711024169922,651.1958175048828,665.7498100585937,656.079087524414,637.5707225341797,604.7501899414063,647.9874525146485,653.9292774658203,649.6376424560547,636.6,616.1247150878906,24.78,54.12,25.37,25.32,466.6,820.4,0.0
1755539850567,6,6.670956997070313,5.016,6.1464190600585935,5.29860244140625,5.884645444335938,6.9613760571289065,8.357161879882813,0.029677263842772948,15.62616826171875,12.01219267578125,2.2400430029296876,7.778935495605468,2.224419060058594,3.0618166186523434,9.184149672851563,4.156773615722656,5.01860244140625,8.634559438476561,8.961440561523439,11.17219267578125,2.237431267089844,3.915828825683594,12.01739755859375,21.531782910156252,9.480764321289064,0.13951672998046877,-11.230346012451172,36.8011533203125,648.3065061035156,650.6962822265625,642.6055766601563,623.0009294433594,596.01487109375,644.7027883300782,650.8092944335937,644.8055766601562,625.492564453125,593.4869877929688,626.2139416503907,640.0009294433594,614.7841994628906,629.4102238769531,608.3507395019531,650.3083649902343,665.3046472167969,656.1,636.5102238769531,606.1860583496094,647.6037177734376,654.0981411132813,650.392564453125,636.5009294433594,615.6055766601563,24.78,54.159628222656245,25.34027883300781,25.359628222656248,466.5009294433594,820.4,0.0
1755539850765,7,1.1178431951904293,5.8124670410156245,6.9334152160644535,5.030510986328125,7.981808459472657,4.054724499511718,5.721213513183594,5.285593185363769,11.146686767578126,12.816467041015624,6.199179730224609,1.97250082397461,4.870786486816407,3.5859262023925784,3.905375201416016,6.831786486816406,3.687606756591797,6.001213513183593,12.391253527832031,9.851606756591798,3.2769042297363282,3.629510986328125,14.143912109375,19.151117126464843,5.51382026977539,0.1373191973876953,-0.33951337402343745,37.51061303710937,647.7310949707031,650.7948175048828,643.1689050292969,623.1896350097657,597.7067150878905,645.5533575439454,650.8,644.1362774658203,625.1207299804688,591.8881024169922,626.1051824951172,640.474087524414,613.2829199218751,630.7274450683593,605.9347448730468,650.8689050292968,665.2051824951172,655.8155474853515,638.017080078125,605.4414599609374,647.7896350097656,653.8155474853515,650.3051824951172,636.8792700195312,615.6,24.78,54.16,25.34,25.36,466.5,820.4,0.0
1755539851967,8,1.926185007873535,1.682298378295899,5.30771795715332,3.9028142950439455,8.098,5.2862338739013675,9.47165345275879,2.7935322521972656,10.9,14.250240844726562,1.1301126733398432,3.601323240966797,5.572096337890625,-0.5587016217041019,8.066749790649414,6.977,-1.1147979595947266,9.19456408569336,9.520477112426759,8.387766126098633,8.064797959594728,2.5018142950439457,10.92342197265625,22.088460150146485,2.5135322521972663,0.13074531036376955,-4.054703399536132,36.815158410644536,648.6930291748047,649.4097591552734,643.3986058349609,624.2923320922852,597.5020912475586,644.7062737426759,651.1972116699219,644.2986058349609,624.901394165039,593.3888466796875,625.901394165039,641.3937262573241,614.5902408447266,630.5020912475586,606.2965145874023,650.3041824951172,665.3986058349609,656.0979087524414,637.4048795776367,605.0027883300781,647.3034854125976,652.4097591552734,648.8104562377929,636.8006970825195,615.7986058349609,24.770069708251953,54.150069708251955,25.12153358154297,25.111742706298827,466.5,820.4,0.0
1755539852165,9,6.715646771240235,7.49849917602539,2.639213513183594,6.551786486816407,5.441213513183595,1.5763092834472658,10.030926202392578,0.38327143188476565,12.758423095703124,15.056467041015624,-1.0318602844238278,3.615,3.451139715576172,3.9281577575683593,10.223808459472655,7.50797802734375,2.3052535278320314,2.045055755615235,12.154838311767579,8.378,3.581842242431641,5.947253527832031,7.9777244995117185,21.844510986328125,9.135966217041016,0.13724240783691405,-3.5360066467285156,37.44527728271484,647.182919921875,650.8222625732421,641.3140148925781,623.1621899414063,596.457007446289,644.4155474853516,652.1481750488282,644.6792700195313,623.9518249511718,592.925912475586,627.417080078125,639.6932849121094,612.7036499023437,630.4051824951172,605.7310949707031,651.2481750488281,664.7362774658203,656.574087524414,637.4948175048828,604.9051824951172,648.0585400390626,653.5378100585938,650.6963500976562,636.5155474853516,615.8,24.77,54.15,25.12,25.11,466.5,820.4,0.0
